ts,cs,lat,long,o,v,a,hr,pl,mp,sl,x,y
2024-10-23 16:28:44,52.0,37.349449140000004,-121.93608505,2461.248,0.745,-0.21800000000000003,0.0,282.322,2.9490000000000003,0.16499999999999998,9554560.636,1746741.481
2024-10-23 16:28:45,52.0,37.34944497,-121.93608801,2461.864,0.612,-0.138,0.0,282.35900000000004,2.512,0.11200000000000002,9554561.168000001,1746741.954
2024-10-23 16:28:46,52.0,37.34943977,-121.93608932,2462.495,0.65,0.05,0.0,282.387,2.914,0.14,9554561.642,1746742.541
2024-10-23 16:28:47,52.0,37.34943494,-121.93609119,2463.139,0.634,-0.018,0.0,282.422,2.816,0.124,9554562.137,1746743.086
2024-10-23 16:28:48,52.0,37.34942957,-121.93609359,2463.834,0.669,0.038,0.0,282.44899999999996,2.9370000000000003,0.11400000000000002,9554562.709,1746743.693
2024-10-23 16:28:49,52.0,37.34942477,-121.93609633999999,2464.484,0.625,-0.044000000000000004,0.0,282.47700000000003,2.541,0.10800000000000001,9554563.268000001,1746744.2370000002
2024-10-23 16:28:50,52.0,37.34942137,-121.93610154000001,2465.159,0.639,0.011000000000000001,0.0,282.509,3.02,0.121,9554563.921,1746744.6269999999
2024-10-23 16:28:51,52.0,37.34941647,-121.93610745000001,2465.9919999999997,0.834,0.217,0.0,282.57599999999996,3.7079999999999997,0.624,9554564.736,1746745.186
2024-10-23 16:28:52,52.0,37.349419669999996,-121.93609885000001,2467.352,1.0150000000000001,0.119,0.0,282.76,10.958000000000002,0.773,9554563.83,1746744.8129999998
2024-10-23 16:28:53,52.0,37.34943449,-121.93608376,2469.543,2.302,1.391,0.0,283.033,12.573,1.293,9554561.581999999,1746743.1269999999
2024-10-23 16:28:54,52.0,37.34945402,-121.93607918000001,2471.787,2.277,-0.08199999999999999,0.0,283.288,10.757,0.808,9554559.827,1746740.924
2024-10-23 16:28:55,52.0,37.34947665,-121.93607678999999,2474.332,2.57,0.276,0.0,283.54200000000003,13.252,1.216,9554558.021000002,1746738.3760000002
2024-10-23 16:28:56,52.0,37.34950113,-121.9360807,2477.1169999999997,2.7849999999999997,0.23199999999999998,0.0,283.849,12.849,1.171,9554556.581999999,1746735.628
2024-10-23 16:28:57,52.0,37.34952213,-121.93609807,2479.986,2.895,0.097,0.0,284.133,14.727,1.221,9554556.447,1746733.2899999998
2024-10-23 16:28:58,52.0,37.349543080000004,-121.93611928,2483.046,3.0829999999999997,0.209,0.0,284.488,13.273,1.568,9554556.620000001,1746730.963
2024-10-23 16:28:59,52.0,37.34956916,-121.93611485,2486.304,3.196,0.088,0.0,284.89,16.833000000000002,1.53,9554554.408,1746728.0239999997
2024-10-23 16:29:00,52.0,37.34958847,-121.93608549000001,2489.741,3.45,0.286,0.0,285.24899999999997,15.290000000000001,1.6170000000000002,9554550.715,1746725.8129999998
2024-10-23 16:29:01,52.0,37.3495905,-121.93605552,2492.944,2.931,-0.607,0.0,285.69,16.015,1.8820000000000001,9554548.209999999,1746725.5440000002
2024-10-23 16:29:02,52.0,37.34956703,-121.93601247,2497.725,4.8149999999999995,1.904,0.0,286.356,64.44800000000001,3.476,9554546.496,1746728.1230000001
2024-10-23 16:29:03,52.0,37.349564720000004,-121.93594704,2503.712,6.044,1.419,0.0,287.283,34.083999999999996,3.7300000000000004,9554541.507,1746728.293
2024-10-23 16:29:04,52.0,37.34958645,-121.93592519,2507.856,3.874,-2.3609999999999998,0.0,288.08000000000004,19.744,2.628,9554538.235000001,1746725.8190000001
2024-10-23 16:29:05,52.0,37.34960264,-121.93595428,2511.486,3.6229999999999998,-0.28500000000000003,0.0,288.601,16.454,1.657,9554539.368999999,1746724.0399999998
2024-10-23 16:29:06,52.0,37.34958646,-121.93599446,2515.706,4.3,0.72,0.0,289.053,36.346000000000004,1.9920000000000002,9554543.690000001,1746725.913
2024-10-23 16:29:07,52.0,37.349548649999996,-121.93603168,2521.096,5.353,1.121,0.0,289.59000000000003,34.411,2.2359999999999998,9554549.324,1746730.216
2024-10-23 16:29:08,52.0,37.34950098,-121.93605654000001,2526.875,5.747999999999999,0.392,0.0,290.18899999999996,27.470999999999997,2.537,9554554.688,1746735.6120000002
2024-10-23 16:29:09,52.0,37.34945128,-121.9360667,2532.489,5.618,-0.132,0.0,290.865,19.697,3.132,9554559.039,1746741.2140000002
2024-10-23 16:29:10,52.0,37.34942902,-121.93608079,2536.08,3.2369999999999997,-2.335,0.0,291.575,16.791999999999998,1.7879999999999998,9554561.74,1746743.738
2024-10-23 16:29:11,52.0,37.3494455,-121.93608182,2538.2889999999998,2.2039999999999997,-1.1809999999999998,0.0,291.896,14.434000000000001,1.3530000000000002,9554560.643000001,1746741.887
2024-10-23 16:29:12,52.0,37.349454359999996,-121.93607476,2539.5080000000003,1.1720000000000002,-0.938,0.0,292.16700000000003,3.29,0.521,9554559.452,1746740.8800000001
2024-10-23 16:29:13,52.0,37.34945641,-121.93606663,2540.3599999999997,0.788,-0.449,0.0,292.23,3.536,0.16,9554558.667,1746740.6379999998
2024-10-23 16:29:14,52.0,37.34945222,-121.93605962,2541.185,0.77,0.041,0.0,292.268,3.049,0.161,9554558.414,1746741.1
2024-10-23 16:29:15,52.0,37.34944665,-121.93605485999998,2541.9849999999997,0.776,-0.007000000000000002,0.0,292.318,3.5170000000000003,0.21200000000000002,9554558.437,1746741.719
2024-10-23 16:29:16,52.0,37.34944296,-121.93604706,2542.839,0.817,0.044000000000000004,0.0,292.363,3.714,0.181,9554558.087000001,1746742.1239999998
2024-10-23 16:29:17,52.0,37.34944155,-121.93603713,2543.773,0.908,0.09,0.0,292.411,4.077,0.192,9554557.406,1746742.269
2024-10-23 16:29:18,52.0,37.349440980000004,-121.93602625999999,2544.767,0.9620000000000001,0.05600000000000001,0.0,292.45500000000004,4.346,0.16899999999999998,9554556.59,1746742.3170000003
2024-10-23 16:29:19,52.0,37.34944132,-121.93601553,2545.743,0.944,-0.015,0.0,292.503,3.903,0.20299999999999999,9554555.719,1746742.265
2024-10-23 16:29:20,52.0,37.349443990000005,-121.93600819000001,2546.552,0.751,-0.184,0.0,292.555,2.783,0.27,9554554.953,1746741.954
2024-10-23 16:29:21,52.0,37.349446969999995,-121.93601415999998,2547.477,0.857,0.012,0.0,292.685,7.346000000000001,0.915,9554555.209,1746741.628
2024-10-23 16:29:22,52.0,37.34944315,-121.936033,2549.2400000000002,1.861,1.1280000000000001,0.0,293.009,9.369,1.424,9554556.967,1746742.0829999999
2024-10-23 16:29:23,52.0,37.349438299999996,-121.93604416999999,2550.437,1.157,-0.71,0.0,293.25,2.959,0.384,9554558.190000001,1746742.643
2024-10-23 16:29:24,52.0,37.34943492,-121.93604427,2550.969,0.404,-0.819,0.0,293.293,1.4529999999999998,0.11200000000000002,9554558.441,1746743.023
2024-10-23 16:29:25,52.0,37.349435670000005,-121.93604161,2551.2560000000003,0.281,-0.10200000000000001,0.0,293.312,1.196,0.05800000000000001,9554558.177000001,1746742.9349999998
2024-10-23 16:29:26,52.0,37.34943533,-121.93604253000001,2551.443,0.153,-0.127,0.0,293.33399999999995,0.757,0.10900000000000001,9554558.275,1746742.977
2024-10-23 16:29:27,52.0,37.34944181,-121.93604121999999,2552.223,0.8029999999999999,0.6359999999999999,0.0,293.36800000000005,5.302,0.196,9554557.708,1746742.246
2024-10-23 16:29:28,52.0,37.3494565,-121.93603722,2553.916,1.7289999999999999,0.945,0.0,293.454,12.897,0.666,9554556.344,1746740.587
2024-10-23 16:29:29,52.0,37.349477029999996,-121.93602874000001,2556.334,2.452,0.748,0.0,293.721,13.275,1.302,9554554.209,1746738.2669999998
2024-10-23 16:29:30,52.0,37.34949945,-121.93601788000001,2559.019,2.681,0.22200000000000003,0.0,294.06100000000004,12.39,1.5070000000000001,9554551.752,1746735.7310000001
2024-10-23 16:29:31,52.0,37.34951939,-121.93600642000001,2561.472,2.42,-0.266,0.0,294.45099999999996,8.032,1.432,9554549.423999999,1746733.4719999998
2024-10-23 16:29:32,52.0,37.349537350000006,-121.93599801,2563.621,2.131,-0.315,0.0,294.756,8.690000000000001,1.121,9554547.478999998,1746731.441
2024-10-23 16:29:33,52.0,37.34955442,-121.93599018,2565.6580000000004,2.023,-0.089,0.0,295.055,8.017,1.24,9554545.640999999,1746729.511
2024-10-23 16:29:34,52.0,37.34956876,-121.93598528,2567.333,1.684,-0.321,0.0,295.365,5.348000000000001,1.097,9554544.231999999,1746727.891
2024-10-23 16:29:35,52.0,37.34957872,-121.93598999000001,2568.598,1.206,-0.519,0.0,295.524,5.056,0.258,9554543.890999999,1746726.7780000002
2024-10-23 16:29:36,52.0,37.349586599999995,-121.93599902999999,2569.81,1.204,0.021,0.0,295.577,4.93,0.201,9554544.040000001,1746725.9030000002
2024-10-23 16:29:37,52.0,37.34959437,-121.93600429,2570.847,1.012,-0.189,0.0,295.623,3.8689999999999998,0.16799999999999998,9554543.9,1746725.038
2024-10-23 16:29:38,52.0,37.3496008,-121.93600446999999,2571.623,0.745,-0.279,0.0,295.661,2.915,0.152,9554543.455,1746724.316
2024-10-23 16:29:39,52.0,37.34960659,-121.93600021,2572.425,0.787,0.049,0.0,295.7,3.5420000000000003,0.152,9554542.706,1746723.659
2024-10-23 16:29:40,52.0,37.34961155,-121.93599471,2573.213,0.751,-0.028000000000000004,0.0,295.738,3.221,0.138,9554541.917,1746723.091
2024-10-23 16:29:41,52.0,37.34961654,-121.93598954,2573.964,0.73,-0.028000000000000004,0.0,295.771,3.229,0.137,9554541.153,1746722.5239999997
2024-10-23 16:29:42,52.0,37.34962188,-121.93598652,2574.667,0.669,-0.064,0.0,295.805,2.839,0.13,9554540.532,1746721.92
2024-10-23 16:29:43,52.0,37.34962579,-121.93598483000001,2575.237,0.522,-0.13,0.0,295.83399999999995,1.8969999999999998,0.10300000000000001,9554540.120000001,1746721.477
2024-10-23 16:29:44,52.0,37.3496227,-121.93598440000001,2575.852,0.488,-0.1,0.0,295.874,3.399,0.364,9554540.308,1746721.8240000003
2024-10-23 16:29:45,52.0,37.34961446,-121.93599139,2576.998,1.155,0.746,0.0,296.02,5.68,0.646,9554541.449,1746722.761
2024-10-23 16:29:46,52.0,37.34961059,-121.93599985,2577.912,0.922,-0.22999999999999998,0.0,296.178,3.086,0.5439999999999999,9554542.390999999,1746723.2079999999
2024-10-23 16:29:47,52.0,37.349609720000004,-121.93600389999999,2578.409,0.381,-0.625,0.0,296.259,2.072,0.3,9554542.771,1746723.3120000002
2024-10-23 16:29:48,52.0,37.34960402,-121.93600852,2579.206,0.8320000000000001,0.53,0.0,296.361,3.857,0.316,9554543.543000001,1746723.9579999999
2024-10-23 16:29:49,52.0,37.349599819999995,-121.93601265,2579.8959999999997,0.653,-0.209,0.0,296.40999999999997,3.077,0.16699999999999998,9554544.168000001,1746724.434
2024-10-23 16:29:50,52.0,37.349598889999996,-121.93602385,2580.929,1.0290000000000001,0.387,0.0,296.462,5.12,0.24700000000000003,9554545.116,1746724.5550000002
2024-10-23 16:29:51,52.0,37.34960428,-121.93603174,2582.147,1.0390000000000001,-0.026000000000000002,0.0,296.558,6.396,0.788,9554545.353,1746723.959
2024-10-23 16:29:52,52.0,37.34963054,-121.93602352999999,2585.303,3.191,2.186,0.0,296.899,42.892,1.919,9554542.831999999,1746720.997
2024-10-23 16:29:53,52.0,37.34965235,-121.93602711999999,2588.001,2.527,-0.5279999999999999,0.0,297.341,7.481,1.1199999999999999,9554541.555,1746718.548
2024-10-23 16:29:54,52.0,37.3496527,-121.93601800000002,2589.648,1.294,-1.517,0.0,297.556,9.989,0.8620000000000001,9554540.809999999,1746718.496
2024-10-23 16:29:55,52.0,37.34963329,-121.93600942,2592.0389999999998,2.461,1.3439999999999999,0.0,297.787,15.161000000000001,0.985,9554541.521000002,1746720.6670000001
2024-10-23 16:29:56,52.0,37.34960495,-121.93601163999999,2595.2110000000002,3.196,0.6910000000000001,0.0,298.043,27.772000000000002,1.186,9554543.722,1746723.8579999998
2024-10-23 16:29:57,52.0,37.34956593,-121.93601764,2599.587,4.462000000000001,1.308,0.0,298.43199999999996,31.699,1.9579999999999997,9554546.984000001,1746728.254
2024-10-23 16:29:58,52.0,37.34952655,-121.93602192,2603.996,4.474,0.03700000000000001,0.0,298.96500000000003,13.896,2.028,9554550.133,1746732.689
2024-10-23 16:29:59,52.0,37.34949846,-121.9360194,2607.1400000000003,3.123,-1.387,0.0,299.421,6.816,1.796,9554551.942,1746735.845
2024-10-23 16:30:00,52.0,37.34948131,-121.9360142,2609.127,2.022,-1.136,0.0,299.886,5.582,1.473,9554552.76,1746737.765
2024-10-23 16:30:01,52.0,37.34947255,-121.93600919000001,2610.228,1.116,-0.909,0.0,300.058,3.3609999999999998,0.24300000000000002,9554552.991,1746738.7449999999
2024-10-23 16:30:02,52.0,37.3494666,-121.93600556999999,2611.0009999999997,0.764,-0.366,0.0,300.103,3.052,0.129,9554553.131000001,1746739.4079999998
2024-10-23 16:30:03,52.0,37.34946317,-121.93600142,2611.631,0.554,-0.178,0.0,300.13,2.024,0.098,9554553.048,1746739.788
2024-10-23 16:30:04,52.0,37.34946397,-121.93599782999999,2612.02,0.363,-0.194,0.0,300.152,1.506,0.072,9554552.708,1746739.693
2024-10-23 16:30:05,52.0,37.34946279,-121.93599551,2612.11,0.065,-0.296,0.0,300.165,0.271,0.043,9554552.61,1746739.821
2024-10-23 16:30:06,52.0,37.34946348,-121.93599678999999,2612.11,0.004,-0.063,0.0,300.177,0.023,0.059,9554552.661,1746739.746
2024-10-23 16:30:07,52.0,37.349464770000004,-121.93599827,2612.11,0.0,0.001,0.0,300.19,0.0,0.033999999999999996,9554552.686,1746739.6039999998
2024-10-23 16:30:08,52.0,37.34946348,-121.93599669,2612.11,0.0,0.0,0.0,300.198,0.0,0.044,9554552.653,1746739.746
2024-10-23 16:30:09,52.0,37.34946232,-121.93599772,2612.11,0.0,0.0,0.0,300.212,0.0,0.069,9554552.816,1746739.8769999999
2024-10-23 16:30:10,52.0,37.34945986,-121.93599976,2612.343,0.23900000000000002,0.21200000000000002,0.0,300.233,1.491,0.13999999999999999,9554553.153,1746740.1570000001
2024-10-23 16:30:11,52.0,37.34945435,-121.93600443,2613.1549999999997,0.7809999999999999,0.5740000000000001,0.0,300.289,4.258,0.273,9554553.915000001,1746740.7850000001
2024-10-23 16:30:12,52.0,37.349448159999994,-121.93602117999998,2614.8360000000002,1.6920000000000002,0.901,0.0,300.408,13.200999999999999,0.892,9554555.675999999,1746741.504
2024-10-23 16:30:13,52.0,37.34943958,-121.93604432,2617.1189999999997,2.272,0.633,0.0,300.723,10.234,1.449,9554558.112,1746742.5010000002
2024-10-23 16:30:14,52.0,37.34943182,-121.93606523000001,2619.176,1.9440000000000002,-0.36,0.0,301.076,6.336,1.174,9554560.313,1746743.4
2024-10-23 16:30:15,52.0,37.34942608,-121.93607958,2620.6099999999997,1.339,-0.62,0.0,301.26599999999996,4.0520000000000005,0.404,9554561.855,1746744.066
2024-10-23 16:30:16,52.0,37.3494222,-121.93608509,2621.364,0.673,-0.66,0.0,301.322,2.057,0.13999999999999999,9554562.566,1746744.511
2024-10-23 16:30:17,52.0,37.349423279999996,-121.93607732000001,2622.213,0.813,0.121,0.0,301.369,5.532,0.29900000000000004,9554561.877,1746744.3800000001
2024-10-23 16:30:18,52.0,37.34942718,-121.93606369,2623.525,1.353,0.562,0.0,301.494,7.595000000000001,0.694,9554560.524,1746743.921
2024-10-23 16:30:19,52.0,37.349435729999996,-121.93604653,2625.35,1.828,0.512,0.0,301.695,8.59,0.9480000000000001,9554558.562,1746742.935
2024-10-23 16:30:20,52.0,37.34944129,-121.93603731,2626.4190000000003,0.99,-0.875,0.0,301.88800000000003,2.73,0.368,9554557.439,1746742.298
2024-10-23 16:30:21,52.0,37.34944046,-121.93603196,2627.13,0.567,-0.422,0.0,301.969,2.1079999999999997,0.6799999999999999,9554557.076000001,1746742.384
2024-10-23 16:30:22,52.0,37.34944915,-121.93604884000001,2629.1150000000002,1.948,1.319,0.0,302.207,31.986,1.1099999999999999,9554557.784,1746741.429
2024-10-23 16:30:23,52.0,37.349463990000004,-121.93608839999999,2633.0260000000003,4.007,2.168,0.0,302.563,33.197,1.7429999999999999,9554559.84,1746739.815
2024-10-23 16:30:24,52.0,37.34946731,-121.93614381,2638.044,5.09,1.0950000000000002,0.0,303.09499999999997,32.309000000000005,2.732,9554563.966,1746739.519
2024-10-23 16:30:25,52.0,37.34946219,-121.93617672999999,2641.172,2.945,-2.127,0.0,303.736,14.350999999999999,1.7570000000000001,9554566.923999999,1746740.14
2024-10-23 16:30:26,52.0,37.34947426,-121.93617764999999,2643.149,1.624,-1.583,0.0,304.06,19.630000000000003,1.2029999999999998,9554566.137,1746738.784
2024-10-23 16:30:27,52.0,37.34949849,-121.93618439,2646.034,2.9539999999999997,1.6990000000000003,0.0,304.483,20.139000000000003,1.892,9554564.934,1746736.0670000003
2024-10-23 16:30:28,52.0,37.34950675,-121.93618939000001,2647.5389999999998,1.0710000000000002,-2.152,0.0,304.797,8.705,0.889,9554564.738,1746735.1460000002
2024-10-23 16:30:29,52.0,37.34951742,-121.93619744,2648.9900000000002,1.4300000000000002,0.445,0.0,305.01800000000003,5.0329999999999995,0.593,9554564.61,1746733.9579999999
2024-10-23 16:30:30,52.0,37.34952527,-121.93619959,2649.9139999999998,0.898,-0.5509999999999999,0.0,305.086,3.278,0.162,9554564.22,1746733.075
2024-10-23 16:30:31,52.0,37.34952454,-121.93620791000001,2650.892,0.885,-0.075,0.0,305.13800000000003,7.003,0.45999999999999996,9554564.925,1746733.17
2024-10-23 16:30:32,52.0,37.349510099999996,-121.93622653,2653.227,2.439,1.6239999999999999,0.0,305.355,21.093,1.2,9554567.423,1746734.8199999998
2024-10-23 16:30:33,52.0,37.34948982,-121.93625007,2656.314,3.149,0.743,0.0,305.694,17.075,1.3980000000000001,9554570.727,1746737.132
2024-10-23 16:30:34,52.0,37.349466480000004,-121.93627635,2659.8190000000004,3.5229999999999997,0.341,0.0,306.056,19.372999999999998,1.7469999999999999,9554574.466,1746739.793
2024-10-23 16:30:35,52.0,37.3494397,-121.9362926,2663.422,3.478,-0.031999999999999994,0.0,306.576,12.336,1.95,9554577.66,1746742.8280000002
2024-10-23 16:30:36,52.0,37.34941146,-121.936275,2667.068,3.655,0.13999999999999999,0.0,307.017,21.3,2.105,9554578.292,1746745.98
2024-10-23 16:30:37,52.0,37.349389359999996,-121.93626176000001,2669.9669999999996,2.8600000000000003,-0.646,0.0,307.586,9.584,1.834,9554578.827,1746748.446
2024-10-23 16:30:38,52.0,37.34938192,-121.93625919000002,2671.078,0.768,-2.369,0.0,307.907,5.534000000000001,1.121,9554579.158,1746749.28
2024-10-23 16:30:39,52.0,37.34936244,-121.93625473,2673.373,2.351,1.693,0.0,308.225,21.683,1.373,9554580.198,1746751.4640000002
2024-10-23 16:30:40,52.0,37.34933997,-121.93625847000001,2675.918,2.65,0.45,0.0,308.575,8.969,1.247,9554582.096,1746753.997
2024-10-23 16:30:41,52.0,37.3493331,-121.93625959,2677.0919999999996,0.9119999999999999,-1.906,0.0,308.802,3.089,0.71,9554582.677,1746754.77
2024-10-23 16:30:42,52.0,37.34934146,-121.93624707,2678.571,1.545,0.618,0.0,308.979,11.766,0.807,9554581.093,1746753.8129999998
2024-10-23 16:30:43,52.0,37.349348479999996,-121.93623295,2680.065,1.5070000000000001,0.119,0.0,309.213,4.418,1.069,9554579.478999998,1746753.0050000001
2024-10-23 16:30:44,52.0,37.34934725,-121.93623276000001,2680.79,0.561,-1.122,0.0,309.441,3.572,0.558,9554579.552,1746753.143
2024-10-23 16:30:45,52.0,37.34934002999999,-121.93625360000001,2682.8450000000003,2.126,1.621,0.0,309.606,22.461,0.998,9554581.708,1746753.981
2024-10-23 16:30:46,52.0,37.34932751,-121.93628295,2685.814,3.037,1.042,0.0,309.90999999999997,13.381,1.372,9554584.916,1746755.4300000002
2024-10-23 16:30:47,52.0,37.34932322,-121.93630558,2687.929,2.0260000000000002,-1.105,0.0,310.183,5.426,0.649,9554587.006000001,1746755.9439999997
2024-10-23 16:30:48,52.0,37.34932619,-121.93632222000001,2689.486,1.491,-0.5549999999999999,0.0,310.301,5.021,0.373,9554588.103999998,1746755.634
2024-10-23 16:30:49,52.0,37.349331899999996,-121.93632846999999,2690.498,0.9179999999999999,-0.558,0.0,310.377,2.943,0.20800000000000002,9554588.188,1746755.0009999997
2024-10-23 16:30:50,52.0,37.34933873,-121.93632194,2691.496,1.001,0.05,0.0,310.424,5.79,0.24,9554587.184,1746754.2219999998
2024-10-23 16:30:51,52.0,37.34934662,-121.93630678,2693.114,1.6149999999999998,0.626,0.0,310.504,11.477,0.549,9554585.428,1746753.314
2024-10-23 16:30:52,52.0,37.349358,-121.93627821,2695.962,2.915,1.319,0.0,310.745,25.019,1.3039999999999998,9554582.362,1746751.997
2024-10-23 16:30:53,52.0,37.34936973,-121.93623867,2699.7079999999996,3.7520000000000002,0.8699999999999999,0.0,311.093,21.47,1.4769999999999999,9554578.411,1746750.622
2024-10-23 16:30:54,52.0,37.34938382,-121.93620048,2703.453,3.6950000000000003,-0.06899999999999999,0.0,311.5,12.942000000000002,1.735,9554574.397,1746748.985
2024-10-23 16:30:55,52.0,37.34939834,-121.93616725,2706.823,3.345,-0.372,0.0,311.94,11.305,1.7149999999999999,9554570.741,1746747.3059999999
2024-10-23 16:30:56,52.0,37.34941071,-121.93614247000001,2709.428,2.63,-0.6849999999999999,0.0,312.312,6.754,1.167,9554567.906,1746745.8809999998
2024-10-23 16:30:57,52.0,37.34942267,-121.93613058000001,2711.182,1.6509999999999998,-1.042,0.0,312.524,5.107,0.533,9554566.113,1746744.519
2024-10-23 16:30:58,52.0,37.34943418,-121.93612571000001,2712.556,1.35,-0.29,0.0,312.615,5.172,0.273,9554564.91,1746743.219
2024-10-23 16:30:59,52.0,37.3494439,-121.93612455,2713.663,1.08,-0.259,0.0,312.671,4.14,0.193,9554564.123,1746742.1240000003
2024-10-23 16:31:00,52.0,37.34945364,-121.93612484,2714.757,1.035,-0.039,0.0,312.714,4.447,0.178,9554563.449,1746741.0289999999
2024-10-23 16:31:01,52.0,37.34946315,-121.93612504000001,2715.826,1.011,-0.02,0.0,312.76099999999997,4.433,0.16999999999999998,9554562.786,1746739.9600000002
2024-10-23 16:31:02,52.0,37.3494734,-121.93612476999999,2716.986,1.101,0.092,0.0,312.804,5.211,0.197,9554562.032000002,1746738.807
2024-10-23 16:31:03,52.0,37.34948437,-121.93612602,2718.261,1.19,0.089,0.0,312.85900000000004,5.636,0.33499999999999996,9554561.347,1746737.575
2024-10-23 16:31:04,52.0,37.349494390000004,-121.93614210000001,2720.171,1.9120000000000001,0.713,0.0,313.034,14.471,1.035,9554561.898,1746736.469
2024-10-23 16:31:05,52.0,37.34949968,-121.93617255,2722.976,2.8289999999999997,0.914,0.0,313.316,22.297,1.318,9554563.917,1746735.9170000001
2024-10-23 16:31:06,52.0,37.34950397,-121.93621128,2726.481,3.582,0.8320000000000001,0.0,313.75,15.882,2.254,9554566.66,1746735.488
2024-10-23 16:31:07,52.0,37.34951599,-121.93622069999999,2729.204,2.31,-1.371,0.0,314.286,8.861,1.592,9554566.544,1746734.15
2024-10-23 16:31:08,52.0,37.34952245,-121.93618288,2732.75,3.6310000000000002,1.294,0.0,314.665,42.763,1.7129999999999999,9554563.106,1746733.371
2024-10-23 16:31:09,52.0,37.349520209999994,-121.93614067000001,2736.511,3.7769999999999997,0.32299999999999995,0.0,315.095,9.976,1.411,9554559.940000001,1746733.5629999998
2024-10-23 16:31:10,52.0,37.34952072,-121.93611185,2739.134,2.524,-1.375,0.0,315.382,6.1659999999999995,1.021,9554557.632,1746733.4670000002
2024-10-23 16:31:11,52.0,37.34953094,-121.93610143999999,2740.817,1.5799999999999998,-0.984,0.0,315.573,4.911,0.5509999999999999,9554556.084,1746732.304
2024-10-23 16:31:12,52.0,37.34954108,-121.93610946999999,2742.279,1.438,-0.13,0.0,315.68899999999996,6.592999999999999,0.366,9554555.991,1746731.1760000002
2024-10-23 16:31:13,52.0,37.34954705,-121.93612786000001,2744.076,1.795,0.375,0.0,315.818,10.933,0.89,9554557.013,1746730.5280000002
2024-10-23 16:31:14,52.0,37.34954814,-121.9361539,2746.418,2.394,0.628,0.0,316.101,13.206999999999999,1.305,9554558.986,1746730.4420000003
2024-10-23 16:31:15,52.0,37.34954386,-121.9361809,2748.897,2.504,0.11500000000000002,0.0,316.463,10.202,1.4529999999999998,9554561.418,1746730.961
2024-10-23 16:31:16,52.0,37.34953402,-121.93620208,2751.1040000000003,2.206,-0.304,0.0,316.808,7.465999999999999,1.361,9554563.790000001,1746732.0969999998
2024-10-23 16:31:17,52.0,37.34952416,-121.93621657000001,2752.806,1.6800000000000002,-0.529,0.0,317.135,5.224,1.037,9554565.636,1746733.225
2024-10-23 16:31:18,52.0,37.349517129999995,-121.93622295,2753.823,0.9650000000000001,-0.73,0.0,317.28499999999997,2.913,0.332,9554566.64,1746734.025
2024-10-23 16:31:19,52.0,37.34951059,-121.9362163,2754.911,1.042,0.03600000000000001,0.0,317.412,6.688,0.778,9554566.584,1746734.75
2024-10-23 16:31:20,52.0,37.34950829,-121.93620200999999,2756.272,1.3379999999999999,0.376,0.0,317.62600000000003,5.109,0.8240000000000001,9554565.625,1746734.9899999998
2024-10-23 16:31:21,52.0,37.34950763,-121.93619595999999,2756.9970000000003,0.618,-0.763,0.0,317.756,1.764,0.172,9554565.195,1746735.0550000002
2024-10-23 16:31:22,52.0,37.349506489999996,-121.93620095000001,2757.52,0.533,-0.10400000000000001,0.0,317.789,2.614,0.161,9554565.669,1746735.189
2024-10-23 16:31:23,52.0,37.34950747,-121.93620175999999,2757.991,0.35300000000000004,-0.178,0.0,317.82599999999996,1.6219999999999999,0.16799999999999998,9554565.662999999,1746735.0809999998
2024-10-23 16:31:24,52.0,37.34950918,-121.93619136,2759.0029999999997,1.036,0.697,0.0,317.892,6.423,0.33199999999999996,9554564.72,1746734.8740000003
2024-10-23 16:31:25,52.0,37.349509420000004,-121.93617799,2760.207,1.262,0.252,0.0,317.976,5.567,0.426,9554563.65,1746734.829
2024-10-23 16:31:26,52.0,37.349510880000004,-121.93616784999999,2761.2670000000003,1.085,-0.139,0.0,318.156,3.7640000000000002,1.311,9554562.748,1746734.651
2024-10-23 16:31:27,52.0,37.34951956,-121.93615757,2763.2580000000003,1.2879999999999998,-0.022999999999999955,0.0,318.68,33.708,2.45,9554561.318,1746733.6600000001
2024-10-23 16:31:28,52.0,37.34953473,-121.93612204000001,2766.8599999999997,3.7990000000000004,2.8779999999999997,0.0,319.268,28.813,1.987,9554557.434,1746731.9070000001
2024-10-23 16:31:29,52.0,37.34953432,-121.93611338000001,2768.218,1.131,-2.926,0.0,319.543,6.993,0.43,9554556.781,1746731.939
2024-10-23 16:31:30,52.0,37.34952826,-121.93611482000001,2768.922,0.7310000000000001,-0.433,0.0,319.614,2.973,0.22000000000000003,9554557.329,1746732.6230000001
2024-10-23 16:31:31,52.0,37.34952099,-121.93612203,2769.9900000000002,1.059,0.414,0.0,319.669,5.93,0.221,9554558.416,1746733.45
2024-10-23 16:31:32,52.0,37.34951367,-121.936133,2771.267,1.272,0.23700000000000002,0.0,319.72200000000004,5.792,0.207,9554559.802,1746734.2899999998
2024-10-23 16:31:33,52.0,37.34950664,-121.9361451,2772.605,1.323,0.042,0.0,319.772,5.837,0.193,9554561.258,1746735.098
2024-10-23 16:31:34,52.0,37.34950097,-121.93615743999999,2773.8779999999997,1.25,-0.076,0.0,319.822,5.171,0.19,9554562.636,1746735.7510000002
2024-10-23 16:31:35,52.0,37.34949401,-121.93616945,2775.209,1.31,0.05500000000000001,0.0,319.87,6.194,0.236,9554564.077,1746736.55
